ds100,lat,lon
HWOH,52.15920848,10.53222664
HWOL,52.15612232,10.53808922
HBSM,52.06053668,10.56885732
HSCL,52.02217365,10.55003627
HVBG,51.95492504,10.56171055
HLNT,52.26615773,10.56195713
HBSU,52.3015761,10.5484896
HWEB,52.33072134,10.52223709
HMEI,52.38128699,10.53585649
HROT,52.41557382,10.5239929
HGI,52.45621002,10.54520922
HBGG,,0
HOKB,52.24515928,10.52452676
HST,52.18055117,10.49374979
HSD,52.15315755,10.45973892
HSB,52.0498509,10.37222319
HBDD,52.21767057,10.4507145
HSVG,52.22740549,10.4496968
HSI,52.15008469,10.44182695
HSWI,52.15323901,10.42146187
HSW,52.15009959,10.4070235
HSL,52.15123868,10.33286111
HNHA,51.93726774,10.21889665
HMSW,51.94717058,10.29785957
HLNG,51.93016744,10.34277046
HOK,51.90496576,10.47826385
HBGM,51.86739895,10.0199358
HGMG,51.86726059,10.0190166
HVOW,51.89629372,9.7157723
HSDF,51.88103465,9.62031247
HHZM,51.8200451,9.4535621
HWLI,52.14605776,10.56267398
HWEN,52.15201234,10.59119087
HDEM,52.15678358,10.66078743
HSPP,52.14069372,10.77205232
HLMG,52.21819149,11.00012393
HLEH,52.32870023,10.68881274
HSF,52.41716221,10.68151817
HFIS,52.98627279,10.54180005
HEBS,53.01721638,10.41685619
HBRO,53.00217842,10.25871702
HMS,52.99344393,10.09595564
HSOA,52.98896603,9.92946826
HVSS,52.97934281,9.60592022
HVIS,52.9801038,9.5665877
HGIS,52.47975293,10.54277523
HTRI,52.50920887,10.57802763
HNPL,52.54877167,10.60749143
HWAZ,52.60799874,10.60693122
HSWO,52.62843767,10.63521529
HVHP,52.64835818,10.65678048
HKNE,52.6778045,10.69025332
HWTT,52.72732679,10.72302371
HBOD,52.83422464,10.67322768
HWRN,52.89254777,10.65570111
ELUE,51.61735935,7.52975026
EWRN,51.66923319,7.62287156
ECP,51.73618246,7.61087555
EASB,51.78298251,7.60069982
EDVB,51.81879031,7.59859876
EAML,51.88217218,7.59881105
EMSTG,51.94807716,7.63456938
EMST,51.95649307,7.63603968
EMUW,51.92333589,7.63228299
EKAN,51.92856116,7.65447239
EPLE,51.96216255,7.68373522
ESDM,51.98816469,7.67511884
ELEC,51.91632525,7.63775333
ETEL,51.98116269,7.78110223
ERAE,51.96585549,7.86749567
EWEM,51.96148761,7.8942527
EWAF,51.94997046,7.98519158
EVOH,51.94351529,8.05649663
EBEE,51.92930112,8.11610249
ECOH,51.89828245,8.20114093
EHEZ,51.8802388,8.23613358
ENHF,51.98483514,7.63820524
ENBE,52.02205012,7.56226797
EABG,52.05240738,7.48111818
ENOW,52.07737472,7.46159186
EBGO,52.1186895,7.39759
EGRK,52.12340406,7.37492146
EVWM,52.12386724,7.37267041
EBFT,52.14737381,7.32930762
EMTE,52.16248077,7.2541302
EOP,52.20160569,7.18397361
EUR,52.21004564,7.07588447
EGRN,52.21516127,7.02240121
EXGR,52.21802607,6.97990864
HSTT,52.31682902,7.2205321
HBTH,52.30984099,7.15808199
HXB,52.30905875,7.04002936
EDO,51.51840549,7.45912149
EDEV,51.53670102,7.48058451
EDKD,51.54696721,7.50989471
EDD,51.56713155,7.52848278
EPRN,51.58809773,7.53970086
EGDB,51.6566834,7.46408364
EBOK,51.66950602,7.45617161
ESEB,51.69357095,7.45463451
ESEM,51.70688444,7.45332616
ELDH,51.76188711,7.43154839
EDULH,51.82848173,7.29435526
ELET,51.89241411,7.18703574
ECMF,51.93875891,7.16402243
EHW,51.99801444,7.12284401
ELGD,52.03491624,7.08844578
EAHS,52.08199537,7.01642497
EEPE,52.18345532,7.03002063
EVWG,52.20682123,7.0341749
EDFD,51.50843396,7.43617588
EDWH,51.49072792,7.45768902
EDH,51.48794012,7.49909716
EDAP,51.49019393,7.55125524
EDSO,51.49513684,7.58835124
EHZW,51.5047446,7.6195313
EUN,51.53900603,7.6922082
ELRN,51.54339962,7.76091883
EHMD,51.55388719,7.80331813
EWER,51.55802122,7.91371668
EWN,51.55751295,7.96053657
EOTN,51.55975291,8.00328132
EDOB,51.52217971,7.49135703
EKRN,51.53081161,7.51677904
EUK,51.55325984,7.68771095
EMAN,51.54189474,7.64407343
EDWI,51.53432783,7.62564596
EDWW,51.52941915,7.60699923
EDAS,51.52824839,7.59804467
EDAM,51.52617446,7.58373307
EDBK,51.52076675,7.55006624
EDKK,51.51877551,7.53766721
EDKO,51.51348755,7.51552455
EDWK,51.50995479,7.5023707
EDOS,51.50878711,7.47460744
EDAU,51.48460517,7.54954249
EHID,51.46135046,7.58164531
ESRT,51.44231603,7.55880754
EDFM,51.50813891,7.38923222
EVWT,51.5111697,7.40495149
EDMF,51.50152795,7.43344749
EDHK,51.52619339,7.4076061
EBUS,51.53834969,7.39435909
EDSN,51.5508942,7.41887216
ESTR,51.46859069,7.32804025
ELDD,51.50603427,7.38320515
EDDP,51.50927513,7.42753325
EDW,51.50964324,7.43874151
EDMB,51.50710885,7.45213355
EDST,51.50777991,7.46835862
ENTE,51.5585073,7.40063021
EDOE,51.5405196,7.47883602
EWIT,51.43538366,7.32929443
EWIH,51.41620665,7.34502039
KGVW,51.31705321,7.31281216
KLIH,51.29798537,7.30322396
EWGO,51.40007591,7.35000344
EBO,51.47872311,7.22297303
EPVP,51.48413611,7.24833071
YEEBP,51.4880063,7.20778221
EBNO,51.48313355,7.22518369
EBLA,51.47739599,7.31791106
EDLU,51.49705816,7.36481013
EBOW,51.48137446,7.21127198
EBOH,51.49123091,7.20101933
EBRI,51.50161042,7.20060876
EBGZ,51.5181769,7.2053569
EHGN,51.54394124,7.19619945
ECRA,51.54285036,7.17016459
EWFR,51.54151573,7.13501143
EGZO,51.53764033,7.11009381
EGBK,51.53719943,7.10657616
ENON,51.52636608,7.06513063
EE,51.45156252,7.01379123
EEKZ,51.45439808,7.06416685
EEKS,51.45803882,7.07455428
EWAU,51.47225621,7.12576273
EWAT,51.47331058,7.14005443
EEWD,51.38689869,6.99780342
EEHU,51.40446186,7.00846002
EESA,51.4223742,7.02325799
EESD,51.44015111,7.0230401
EEKN,51.46947179,7.08064246
EEHT,51.43113847,7.10283691
EBDA,51.42612333,7.14155706
EGRO,51.49267708,7.08902852
EG,51.50471881,7.10234279
EEKA,51.50591116,7.03417654
EGHE,51.51625994,7.05892558
EMRY,51.44918011,6.85258957
EOB,51.47480512,6.85165055
EDG,51.42935474,6.7765904
EBW,51.47796815,7.30439176
EBP,51.47793467,7.32367057
EDKL,51.48975864,7.35756723
EDK,51.48941143,7.36536243
EDOP,51.48835443,7.38384587
EDUV,51.49261969,7.41761428
EDDS,51.50069623,7.41994168
EDDPT,51.50931149,7.42504358
EDMG,51.5702551,7.37424024
EDOO,51.56140982,7.37765417
EDOF,51.54833617,7.3801583
EDOH,51.53263007,7.4023617
EDOL,51.51920797,7.41287379
EDDPH,51.50958089,7.42561286
EEST,51.45050008,7.07605358
EESO,51.44421295,7.08842328
EWAN,51.53123271,7.16571803
EBAU,51.54754286,7.18965768
ERES,51.56203246,7.19551375
ERE,51.61607635,7.2032407
EMSI,51.66783301,7.1734199
ELPE,51.71144701,7.15679812
EHLT,51.73750057,7.18415295
ESYH,51.77141146,7.22612154
ESYB,51.78736098,7.24489807
EDUL,51.82742474,7.29528522
EBUD,51.86303303,7.37045982
EAPH,51.8921209,7.42627475
EBSL,51.90687425,7.48689368
EABT,51.91439184,7.52721535
EGST,51.93136744,7.62132743
EEMS,52.01532189,7.71796004
EWBV,52.03097681,7.74363629
EBRO,52.07010747,7.8092218
EKV,52.11324308,7.86022803
ERIG,52.13762257,7.87722214
ELEN,52.17574993,7.87842419
HNAH,52.21021016,7.91091395
HHSB,52.24167503,7.95336474
HHRN,52.25691579,8.02118672
HBEM,52.31456628,8.13563057
HVEH,52.34008884,8.15962538
HOSC,52.35220755,8.23063695
HBOM,52.36097657,8.30731789
HDRO,52.4178887,8.32665213
HLMF,52.46038521,8.36176748
HLMB,52.52203135,8.37976188
HDRB,52.65699897,8.45319184
HBNF,52.70737388,8.51029432
HDRE,52.74250728,8.57645946
HT,52.79174323,8.64451232
HBAS,52.8475904,8.74005122
HBRA,52.871323,8.78533655
HSYK,52.91625946,8.80970906
HBAR,52.94741955,8.81881593
HKI,52.98365819,8.84709313
HDRY,53.01806007,8.87060784
HBHM,53.05453293,8.88674158
HBON,53.08715684,8.93792815
AOBG,53.09689113,9.13308228
AS,53.1013025,9.25000307
AKC,53.36600517,9.92878913
AHIF,53.40353489,9.97440379
EGB,51.52413892,7.13168204
EGS,51.52597937,7.07498845
EEKP,51.52248392,6.99385961
EBTS,51.50977396,6.94783349
EOS,51.49974007,6.88507592
EGRA,51.50108766,6.85998376
EHER,51.54355814,7.21772696
EHERT,51.55708132,7.25331708
ECAS,51.55641716,7.29090426
ECASP,51.55030391,7.30999959
ECME,51.52843102,7.3236677
EDBH,51.51990925,7.32734808
EDLN,51.508225,7.34312519
EDMR,51.51451104,7.37441155
EDRA,51.52590204,7.39565375
EDRZ,51.5279906,7.40041496
EDHU,51.53366408,7.41512635
EHBO,51.55389033,7.26181876
EHEO,51.53669904,7.2063695
EDLS,51.50060505,7.33406137
EDSM,51.4958834,7.35118174
EDGM,51.49820097,7.36382221
EDMS,51.50792152,7.38739131
EDFW,51.51226337,7.40677447
EBLT,51.59862188,7.20477778
ERHI,51.60277706,7.21352995
EHUO,51.54013966,7.06712735
EGBS,51.5493608,7.03929475
EGBO,51.57574159,6.99446442
EZK,51.5879651,6.98542034
EFEL,51.61477308,6.97329168
EDRNS,51.64976353,6.97076331
EDRN,51.65829246,6.97070732
EHDT,51.67161694,6.97407079
EDEU,51.71285342,6.97088283
ERHA,51.75102241,6.94831353
EMHD,51.80916166,6.9061379
EBK,51.8478142,6.86692586
EGED,51.50184,6.9410899
EEDZ,51.48834507,6.92625565
EPRL,51.49325068,6.93574506
EKKR,51.50101515,6.94100097
EEFR,51.48938428,6.91402964
EGHN,51.5401287,7.01403074
EBUH,51.49939719,6.92139894
EBTH,51.50940368,6.93657475
EHOC,51.50197481,6.90993994
EBTV,51.50172259,6.91237483
EBTB,51.53693438,6.96775902
EGBW,51.57532456,6.9768538
EGBN,51.58453582,7.04162847
EWSH,51.60235923,7.08311923
ERHO,51.5989637,7.21959742
ERSU,51.60690283,7.27417378
EDAT,51.62402824,7.32052878
ELUS,51.60775248,7.51866522
EHOR,51.60812629,7.54367057
EOD,51.61634989,7.57857726
EBKM,51.63416397,7.6491895
EPK,51.64131391,7.7491131
EHRI,51.64366171,7.76646246
EGBU,51.5870148,7.04992691
EGHS,51.61086379,7.06654421
EMAM,51.65380488,7.09954517
ECWH,51.66952998,7.11652354
EMHM,51.68267856,7.13104454
EEVL,51.48478114,6.98407763
EWES,51.655811,6.62729291
EBKP,51.69549665,6.61299243
EHK,51.73525551,6.60164915
EDGD,51.77030561,6.6078446
YEEDB,51.82533949,6.61322425
EBCH,51.83326991,6.61969724
YEECC,51.97876616,7.21894078
ELUT,51.98209404,7.22586594
EBB,51.98133977,7.29741307
EHBK,51.96670222,7.40765687
EMSR,51.946015,7.52665868
EMEK,51.92406877,7.57966854
EOSD,51.51229891,6.84349615
EOHT,51.53458727,6.81029548
EDIN,51.56749107,6.7382082
EVD,51.59793034,6.68817854
EVDU,51.60450016,6.67774549
EFFD,51.6284836,6.64543413
EWFK,51.67667315,6.61619938
EMHO,51.73916144,6.51772108
EHAD,51.77237489,6.45599803
EEMP,51.79814241,6.41706666
EMIL,51.80969241,6.39958286
EPRA,51.8221433,6.34385418
EEM,51.83424344,6.25558941
EEME,51.87431743,6.15411979
EXEM,51.90122758,6.13763691
EOBU,51.49627203,6.8259138
EDHB,51.50276622,6.77228806
EWLS,51.53450084,6.71866356
EMOE,51.5798057,6.68805801
EWUF,51.71914279,7.01150557
ELBK,51.75110343,7.02544403
EREKK,51.78716385,7.03529096
EREK,51.80180812,7.04988229
EMV,51.83924717,7.09811997
ECFS,51.95154184,7.16626878
HR,52.2762332,7.43377451
HRAG,52.27666032,7.43318268
EDOM,51.46878066,6.82039415
EDMO,51.46877866,6.80086286
EDME,51.46878721,6.77994946
EDRU,51.45726453,6.7360148
EKOL,51.45905162,6.8349246
EEBE,51.4803399,6.97781415
EWAZ,51.48662894,6.85582424
EEDO,51.48773803,6.92700412
EEGE,51.48260912,6.94349779
EEBB,51.47271399,6.94869889
EEBS,51.46165965,6.95385514
EEFO,51.45512219,6.96517065
EENW,51.45439758,6.98012855
EOBR,51.47667748,6.83243516
EMRW,51.43960369,6.87152407
EMLR,51.4313098,6.88663819
EEIB,51.44180256,7.1096607
EWHP,51.46011649,7.15424822
EBOE,51.47249767,7.21017306
EHAT,51.40068133,7.17129761
EHTM,51.39698796,7.18059421
EDRH,51.46024425,6.7943783
ERTL,51.45522882,6.79902518
EDGR,51.36481259,6.77727087
EDHZ,51.40957687,6.75822994
EDHDO,51.41223031,6.77631918
EDHDH,51.40245227,6.7487985
EDWM,51.38992208,6.74920618
EDUT,51.38133894,6.73769281
EDHM,51.36942693,6.72963786
ESI,51.44746248,6.79759056
EDHG,51.44393778,6.79475766
EDBZ,51.38586707,6.77507175
EDUI,51.4393958,6.78807979
EKAI,51.45055876,6.81772
ELOT,51.42754728,6.8029378
EDWD,51.39945904,6.80313559
EDBI,51.39224601,6.80786387
EDEF,51.37724805,6.81332314
ELIT,51.33435996,6.82669241
ETIE,51.31227258,6.83338053
KRAW,51.29897591,6.83861442
KDR,51.26415907,6.82126786
KHAR,51.2255525,6.83699113
KDE,51.20278268,6.85215795
KHI,51.16708564,6.92193739
KIMI,51.11723761,6.96299233
KWER,51.04820597,7.01408161
KLM,51.03248671,7.02617829
KKAN,50.93964212,7.01633864
KGN,50.91385923,7.01930714
KSTA,50.90128227,7.05097695
KGS,50.88973848,7.06031242
KPR,50.8800856,7.06594565
KT,50.81356666,7.15045311
KFWH,50.80208412,7.15937312
KMD,50.77989342,7.14949075
KBB,50.73852115,7.12764723
KBO,50.71500378,7.15929241
KND,50.69508207,7.18086133
KKOW,50.67878859,7.19335141
KRHD,50.65807648,7.20994132
KHBD,50.63965768,7.21940054
KUN,50.60265946,7.21969805
KERP,50.58200776,7.24149589
KLI,50.56930986,7.27600057
KLEU,50.54760849,7.28576457
KHGB,50.51365667,7.31083914
KRBR,50.48948743,7.33334697
KLET,50.4476563,7.39204148
KNE,50.43137271,7.47307118
KENR,50.4260136,7.54669731
KBEN,50.41331476,7.57728654
KVA,50.39955347,7.61012772
KKOE,50.36184952,7.60991366
KPFD,50.34124679,7.60018583
YFFNL,50.33238419,7.59637287
EDUB,51.41177045,6.79583084
EMAF,51.47515811,6.82942775
KRH,51.39368821,6.7061915
KRUM,51.3982979,6.67541049
KTR,51.41337775,6.66883937
KMO,51.45084105,6.64159364
KMEE,51.46513174,6.63649783
KRHK,51.50344922,6.62456364
KRBE,51.54207218,6.59253661
KMIL,51.55992901,6.55680142
KALP,51.58263332,6.5185874
KALA,51.58704229,6.51532807
KX,51.65972628,6.44522063
EDBG,51.47325358,6.71559961
KTRC,51.43392259,6.69377142
KMUH,51.38036081,6.67400774
KD,51.21967251,6.79398282
KDW,51.22847394,6.79815399
KDZ,51.23746029,6.79695818
KDDH,51.24707265,6.7947312
KDDP,51.25443799,6.79302048
KVOG,51.26266932,6.79901317
KDRM,51.26114757,6.80816365
KRAO,51.29545328,6.86374025
EHOS,51.34151117,6.89320453
EKGS,51.35648672,6.93878364
EKG,51.36326856,6.95358225
EEKH,51.39490774,7.0795771
EEHH,51.41784598,7.07254399
EEUE,51.42877764,7.06880658
EHATE,51.40110283,7.16958439
EHAG,51.40439338,7.17805078
EWGG,51.40186385,7.34819928
EHGV,51.38810682,7.43354996
EHG,51.36276605,7.46000285
KDD,51.24686022,6.79435123
KRET,51.22882747,6.7983112
KDOA,51.22644681,6.80893353
KANG,51.30513665,6.84531092
KDF,51.27764601,6.76595677
KDL,51.21747957,6.80772453
KDRA,51.17807942,6.86347597
KDRE,51.18053516,6.86085967
KDEM,51.20205415,6.83852904
KSTU,51.20162803,6.8363913
KDOB,51.2080532,6.80892413
KWST,51.2081987,6.80626964
KDV,51.2101006,6.79188148
KDA,51.20545489,6.81205205
KEM,51.20854141,6.79713453
KBEG,51.20394346,6.82641641
KFO,51.22468803,6.82117906
KDGR,51.22879047,6.81882246
KDGE,51.22033817,6.86484434
KDGG,51.22257123,6.87170524
KGVK,51.31992379,7.32716411
EGVH,51.32443915,7.33984291
EGVA,51.33690606,7.37765847
EHWB,51.34174379,7.39757837
EHGI,51.35238841,7.42347119
EHCK,51.40462189,7.43244211
EWIK,51.41974966,7.44489569
EDLH,51.45179571,7.44699021
EDKH,51.46412243,7.45760458
EDTP,51.47806329,7.46200716
KKR,51.32521054,6.57021329
KKRG,51.3313232,6.58939919
KKRK,51.32913011,6.60457266
KKRL,51.33678491,6.62947115
KBMW,51.32966333,6.62401884
KKRU,51.36184573,6.65076172
KKRO,51.3297837,6.61141522
KKRX,51.35748818,6.64591317
KHB,51.37357319,6.66461584
KRHO,51.40183405,6.72391892
EDHP,51.40904364,6.75444445
EMRS,51.42661596,6.85050289
KV,51.25486673,6.40364614
KDUL,51.2571215,6.33781285
KBOI,51.27429123,6.27459189
KBRY,51.29455817,6.24111664
KKAK,51.32717716,6.20319876
KXKK,51.34099081,6.19250809
KMZ,51.6033849,6.51563499
KBUE,51.62201862,6.5519911
KM,51.19669814,6.44572463
KVH,51.23381735,6.4369978
KV  G,51.24955925,6.42160108
KANR,51.28587273,6.45118786
KFOS,51.30320328,6.50301762
KRY,51.16302131,6.43936307
KWIA,51.14663327,6.41126529
KMR,51.15068065,6.35782664
KMGE,51.14806791,6.32869371
KWEG,51.14513822,6.28148053
KWEK,51.14897083,6.23449092
KARS,51.15200322,6.20643291
KDAL,51.14895521,6.17929698
KN,51.20455589,6.68414546
KNAK,51.22026362,6.69758712
KNRC,51.20611454,6.71731773
KDHA,51.21071867,6.74045576
KDVS,51.2101649,6.76004341
KDBH,51.20779625,6.77542481
KDFS,51.21217783,6.78924701
KDFL,51.22620211,6.80996205
KER,51.22036561,6.90236667
KHO,51.21866131,6.94503058
KHOL,51.21837851,6.9475088
KHOW,51.21705582,6.95703929
KHOM,51.21645532,6.96658654
KGUA,51.21378326,7.0041472
KGUH,51.21462089,7.01111897
KWV,51.23370021,7.0720832
KWSO,51.24052476,7.09635082
KWZ,51.24349671,7.10706161
KWS G,51.24771188,7.13639319
KWS,51.25066377,7.1407595
KW,51.25428721,7.15016838
KWU,51.25879725,7.17114099
KWBA,51.26686634,7.19500091
KWO,51.27371714,7.22151176
KWLP,51.27782188,7.24216205
KSWW,51.2855047,7.26936258
KSWE,51.29044019,7.28962406
KKAG,51.2010933,6.6705865
KNG,51.20629645,6.68529287
KNOK,51.18706587,6.67854951
KERF,51.2190862,6.68815335
KWEB,51.22283183,6.67645029
KLDG,50.99594885,6.20008543
KXH,50.88020033,6.08585248
KHEZ,50.87095934,6.09426307
KA,50.76770129,6.09110469
KASZ,50.76989689,6.07367281
KAW,50.78034424,6.07064244
KRIC,50.80637144,6.06086702
KKOS,50.82728572,6.07202898
KNIS,50.89692895,6.07782989
KUBP,50.92429281,6.09721379
KGEK,50.9610241,6.12439833
KLD,50.99714327,6.20870383
KBRC,51.0073659,6.23059
KBA,51.03343528,6.27409861
KBAG,51.03619677,6.28136192
KERZ,51.07645148,6.32140957
KHER,51.1041494,6.3671376
KWIC,51.1327482,6.41152584
KML,51.19965295,6.47200866
KKOI,51.19560456,6.51182893
KKLE,51.19562811,6.55212387
KBUT,51.19719015,6.60624659
KDBI,51.20785648,6.77479757
KLID,51.21705108,7.0378861
EENP,51.30469688,7.34356141
EHGP,51.34318293,7.42186866
EREH,51.35073747,7.44622939
EWEF,51.41684661,7.51940948
ESRO,51.45122745,7.58914064
ELSD,51.47650733,7.70515621
EFOE,51.47140428,7.76215409
EWIC,51.49316325,7.86970676
ENHH,51.43797453,7.96999175
EARB,51.40541094,8.06687899
EOVP,51.39243389,8.13237734
EWDH,51.39311807,8.15146446
EFRE,51.36639736,8.16931269
EWMN,51.35215048,8.19126408
EMSD,51.34956912,8.27905178
EEV,51.35357365,8.3426644
EHAE,51.3556958,8.35999176
EBWG,51.36186034,8.39762118
ENUT,51.369132,8.42095228
EOLS,51.36044838,8.48416946
EBRW,51.34911449,8.576086
EHOP,51.37811608,8.64021547
EMSN,51.39312029,8.679798
EBRH,51.40776323,8.75140076
EBDL,51.41928709,8.77673949
EMAR,51.46272724,8.85481318
EWSM,51.49451058,8.91011591
HWRX,51.51462444,9.00294078
HSCD,51.52474136,9.04638305
HWAR,51.49292224,9.16379859
FLIB,51.49183734,9.27386411
FLR,51.52517949,9.32879123
FHMM,51.54299183,9.40206813
FHFG,51.49914108,9.39547401
FGSN,51.44773714,9.41984211
FIM,51.426894,9.46436309
FMHF,51.39064723,9.45593237
FOV,51.359389,9.45285907
FVOE,51.35425308,9.46075542
FKJK,51.33894141,9.46301475
FKH,51.33238822,9.45215269
FKKD,51.32449976,9.45217728
KAG,50.75680502,6.03300022
KXAW,50.75335903,6.02130613
KBE,50.98746038,6.57268294
KFRI,51.04569105,6.56648353
KGUS,51.06695824,6.56984181
KGRB,51.09324793,6.58025135
KKAW,51.13042264,6.6221313
KHOZ,51.16560774,6.66457684
KGL,50.97124007,6.58959854
KPFF,50.96168602,6.60697318
KBHR,50.96017757,6.60943459
KZI,50.94928775,6.62569155
KBEE,50.9517604,6.64623028
KMAW,50.94425793,6.67185638
KEUG,,0
KK,50.94289179,6.95933794
KKER,50.95166171,6.91718069
KLOV,50.94307977,6.83522144
KHR,50.91633184,6.71332294
KSID,50.8993178,6.66977109
KDOS,50.88249644,6.62608118
KBUI,50.8631785,6.57604548
KDN,50.80945409,6.48226856
KHUB,50.79959144,6.44572419
KDEW,50.80531965,6.41660654
KLAW,50.81763233,6.35469593
KNOT,50.80688052,6.2888899
KE,50.81353807,6.25193087
KST,50.79489322,6.21824203
KEIL,50.7855512,6.15453904
KARE,50.77025336,6.11646632
KAS,50.74961877,6.07153083
KXA,50.71847872,6.04127512
KQ,50.9378526,6.68610369
KROG,,0
KROM,51.03971864,6.70055058
YKKEZ,50.95907416,6.94158798
KKEZ,50.9652109,6.94193967
KKP,50.96855012,6.9413755
KKL,50.99776428,6.90161726
KKWO,51.0523192,6.85175812
KDBW,51.07702366,6.83812882
KDO,51.09981124,6.81437342
KNIV,51.12364302,6.7821748
KNAL,51.1426604,6.75642063
KNO,51.16116049,6.73035906
KNSD,51.18576737,6.69025462
KMBO,51.26914993,6.62583775
KLOC,51.32243517,6.62219612
KBET,51.34221018,6.49972975
KKEM,51.36789103,6.42526871
KALK,51.43575712,6.41247636
KNIK,51.45805075,6.37554095
KGE,51.51329029,6.31927002
KKEV,51.58101119,6.25217697
KWEE,51.62432145,6.19780523
KGO,51.68178042,6.16083485
KBH,51.7579498,6.17337969
KKLV,51.78966885,6.14620696
KPUL,50.99801576,6.79705225
KSOM,51.01795364,6.75250864
KERW,51.0822494,6.61841542
KJUC,51.09706819,6.5004006
KHOK,51.10328981,6.46635391
KRYO,51.13760563,6.44602214
KKNA,50.95743184,6.94096586
KKN,50.98445312,6.92178687
KKB,50.94996573,6.95061076
KKHR,50.94910741,6.95265057
KKN P,50.95864734,6.94158127
KKV,51.01479768,6.89343825
KKC,51.02101793,6.89790522
KKCN,51.02809658,6.89273023
KKBL,51.0375554,6.8813672
KKPO,50.94027251,6.98253293
KKTR,50.93589079,6.99670565
KKA,50.93196725,7.00583367
KFNO,50.9176306,7.03311793
KBP,50.91034734,7.04459681
KSTP,50.89560337,7.05728151
KKMT,50.948406,6.88813194
KLO,50.94290112,6.83455852
KKWW,50.94085829,6.81490675
KFKO,50.9365224,6.77821343
KSIU,50.90369833,6.68114379
KBUU,50.87388238,6.60406236
KBUH,50.86239593,6.57446076
KMEZ,50.83987605,6.51776476
KMEU,50.83460019,6.51114229
KKW,50.94363355,6.93384482
KKS,50.92708877,6.93860385
KKAS,50.87558039,6.91005478
KBR G,50.84386801,6.90893583
KBR,50.82924857,6.91262017
KSEC,50.79540603,6.95771769
KROI,50.75316119,7.01599899
KB  G,50.73808237,7.0738637
KB,50.73202469,7.09667277
KBUN,50.71413938,7.11837185
KBBN,50.69525835,7.14180919
KBBG,50.68379673,7.15965448
KBM,50.66902058,7.18145242
KNEW,50.65352774,7.19602657
KROL,50.63145141,7.20686868
KOWI,50.61134831,7.20774329
KRE,50.57722975,7.22974364
KSIZ,50.54688125,7.25808749
KBRE,50.50404207,7.30479511
KBRO,50.48142294,7.33263541
KNAM,50.45706495,7.36179754
KAND,50.43468206,7.40436485
KWEH,50.42135192,7.45076378
KUR,50.40264267,7.50847641
KKOL,50.3671362,7.5914562
KKSM,50.35812775,7.59008254
KKO,50.35077018,7.58856711
KKOB,50.32332537,7.58597793
KRHE,50.28146766,7.62043847
KSPA,50.25551762,7.64548975
KBOP,50.23144039,7.58602553
KSAL,50.2052153,7.6355656
KHIR,50.17548425,7.64774137
FWER,50.16858957,7.67523506
FSGO,50.15002847,7.71465531
FURBN,50.13620622,7.72973283
FURBS,50.1267205,7.73387315
FOBW,50.10432016,7.73164125
FBCH,50.05632988,7.76947258
FNDH,50.0360093,7.80555011
FTRE,50.00901855,7.85235115
FBGK,49.96877581,7.88411177
KKIE,50.8381848,6.88833013
KEST,50.80728008,6.83299159
KWWI,50.75542944,6.84831161
KWES,50.75026339,6.8450177
KDEK,50.70497632,6.81667546
KGBU,50.68667332,6.81616915
KEU,50.65784038,6.79213862
KSA,50.62304861,6.71317525
KMCH,50.59137963,6.64248653
KMCD,50.57641157,6.61265593
KMCW,50.57490834,6.60818051
KSEV,50.55967431,6.59222796
KKAL,50.53852981,6.55721173
KURF,50.51240432,6.58000063
KNEH,50.49226564,6.63031036
KBLH,50.4417844,6.59331972
KSMI,50.4131211,6.55185533
KDAM,50.38559455,6.55017951
KJU,50.34472049,6.58090567
